Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL,m3,R$
2012,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,177,2741.08
2013,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,290,4960.2
2014,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,46,783.12
2015,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,46,783.12
2016,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,50,1105.2
2017,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,28,594.92
2018,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,154,3712.16
2019,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,314,8172.84
2020,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,144,4059.64
2021,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,245,7006.94
2022,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,198,5604.28
2023,10,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,170,5405.3
2007,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,1984,2268,228,2536.36
2008,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,1984,2268,167,1953.46
2010,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,127,1634.16
2011,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,78,1072.61
2012,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,95,1442.2
2014,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,112.8
2015,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,112.8
2016,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,145.2
2017,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,149.6
2018,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,166,4009.04
2019,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,84,2110.04
2020,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,162,4598.56
2021,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,189,5352.7
2022,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,91,2453.72
2023,11,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,224,7204.58
2007,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,1984,2268,229,2547.68
2008,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,1984,2268,121,1402.38
2011,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,62,837.4
2012,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,101,1537.24
2014,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,112.8
2015,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,10,112.8
2016,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,50,1215.72
2017,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,26,545.44
2018,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,104,2475.16
2019,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,127,3243.52
2020,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,146,4119.52
2021,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,268,7686.36
2022,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,113,3100.18
2023,12,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191,0,0,213,6838.06
2007,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,466,5082.6
2008,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,17,147.84
2009,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,15,132.5
2010,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,10,77.2
2011,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,14,133.52
2012,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,87,1182.68
2013,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,66,982.84
2014,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,68,1110.72
2015,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,68,1110.72
2016,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,74,1518.72
2017,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,95,2403.72
2018,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,78,1831.92
2019,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,116,2930.97
2020,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,198,5142.64
2021,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,137,3850.06
2022,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,320,9222.44
2023,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,181,5124.16
2024,1,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,523,17167.26
2007,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,222,2398.6
2008,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,25,238.4
2009,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,15,132.5
2010,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,10,77.2
2011,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,11,97.1
2012,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,129,1802.59
2013,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,94,1444.74
2014,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,108,1804.32
2015,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,108,1804.32
2016,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,90,1912.0
2017,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,76,1902.12
2018,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,76,1782.44
2019,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,58,1337.12
2020,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,68,1688.28
2021,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,74,1963.84
2022,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,249,7128.14
2023,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,221,6763.88
2024,2,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,454,14868.18
2007,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,58,595.76
2008,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,30,296.6
2009,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,11,84.58
2010,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,25,280.37
2011,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,17,174.18
2012,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,88,1220.02
2013,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,102,1591.77
2014,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,137,2317.94
2015,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,137,2317.94
2016,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,86,1823.12
2017,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,47,1136.52
2018,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,65,1510.3
2019,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,106,2544.08
2020,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,42,1002.92
2021,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,42,1015.92
2022,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,156,4377.88
2023,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,221,8327.18
2024,3,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,581,19099.82
2007,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,47,487.44
2008,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,37,396.06
2009,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,12,102.68
2010,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,22,239.76
2011,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,32,399.48
2012,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,199,3089.56
2013,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,116,1965.05
2014,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,0,0.0
2016,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,224,4889.48
2017,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,245,6363.72
2018,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,108,2574.12
2019,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,93,2206.54
2020,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,35,818.4
2021,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,106,2926.46
2022,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,138,3846.16
2023,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,60,93.66
2024,4,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,529,17883.86
2007,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,42,430.84
2008,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,27,276.26
2009,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,15,140.9
2010,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,24,266.32
2011,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,18,200.12
2012,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,66,982.84
2013,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,111,1856.34
2014,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,95,1695.5
2015,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,95,1695.5
2016,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,217,4733.94
2017,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,91,2298.12
2018,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,101,2400.94
2019,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,79,1912.12
2020,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,19,399.62
2021,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,104,2864.7
2022,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,117,3225.82
2023,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,205,6256.36
2024,5,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,161,5135.68
2007,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,32,317.64
2008,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,32,317.64
2009,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,1878,1917,15,140.9
2010,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,19,207.91
2011,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,19,214.36
2012,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,64,951.16
2013,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,75,1232.1
2014,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,70,1230.0
2015,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,70,1230.0
2016,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,137,2972.38
2017,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,246,5819.04
2018,6,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065,0,0,88,2079.32
