Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL,m3,R$,media_6_meses_reais,desvio_padrao_6_meses_reais,limite_superior_6_meses_reais,limite_inferior_6_meses_reais,anormal_6_meses_reais,media_12_meses_reais,desvio_padrao_12_meses_reais,limite_superior_12_meses_reais,limite_inferior_12_meses_reais,anormal_12_meses_reais,anormal_reais,media_6_meses_m3,desvio_padrao_6_meses_m3,limite_superior_6_meses_m3,limite_inferior_6_meses_m3,anormal_6_meses_m3,media_12_meses_m3,desvio_padrao_12_meses_m3,limite_superior_12_meses_m3,limite_inferior_12_meses_m3,anormal_12_meses_m3,anormal_m3,anormal
2019,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,154.28,5.0,159.27,149.28,1,1787.84,5410.49,7198.33,-3622.65,0,0,10.0,0.0,10.0,10.0,0,73.33,219.39,292.73,-146.06,0,0,0
2019,8,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,50,1213.8,331.64,432.19,763.83,-100.55,1,309.66,370.32,679.98,-60.67,1,1,16.67,16.33,33.0,0.34,1,13.33,11.55,24.88,1.79,1,1,1
2019,9,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,332.95,431.55,764.5,-98.6,0,310.47,369.95,680.42,-59.48,0,0,16.67,16.33,33.0,0.34,0,13.33,11.55,24.88,1.79,0,0,0
2019,10,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,170.84,336.46,429.84,766.3,-93.39,0,312.24,369.16,681.4,-56.92,0,0,16.67,16.33,33.0,0.34,0,13.33,11.55,24.88,1.79,0,0,0
2019,11,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,337.36,429.39,766.75,-92.03,0,313.06,368.78,681.84,-55.72,0,0,16.67,16.33,33.0,0.34,0,13.33,11.55,24.88,1.79,0,0,0
2019,12,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,337.04,429.55,766.59,-92.51,0,313.72,368.47,682.19,-54.75,0,0,16.67,16.33,33.0,0.34,0,13.33,11.55,24.88,1.79,0,0,0
2020,1,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.77,337.1,429.52,766.62,-92.42,0,245.69,304.93,550.62,-59.24,0,0,16.67,16.33,33.0,0.34,0,13.33,11.55,24.88,1.79,0,0,0
2020,2,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,161.37,4.64,166.01,156.73,0,246.5,304.67,551.17,-58.16,0,0,10.0,0.0,10.0,10.0,0,13.33,11.55,24.88,1.79,0,0,0
2020,3,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.4,161.37,4.64,166.01,156.73,0,247.16,304.45,551.61,-57.29,0,0,10.0,0.0,10.0,10.0,0,13.33,11.55,24.88,1.79,0,0,0
2020,4,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,170.95,161.39,4.69,166.07,156.7,1,248.92,303.9,552.82,-54.98,0,0,10.0,0.0,10.0,10.0,0,13.33,11.55,24.88,1.79,0,0,0
2020,5,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,10,159.87,161.47,4.65,166.12,156.81,0,249.41,303.73,553.15,-54.32,0,0,10.0,0.0,10.0,10.0,0,13.33,11.55,24.88,1.79,0,0,0
2020,6,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,141.9,49.15,191.05,92.75,1,239.47,308.79,548.26,-69.32,0,0,8.33,4.08,12.42,4.25,1,12.5,12.15,24.65,0.35,1,1,1
2020,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,122.27,62.33,184.6,59.94,1,229.69,313.38,543.07,-83.7,0,0,6.67,5.16,11.83,1.5,1,11.67,12.67,24.34,-1.01,0,0,0
2020,8,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,102.7,66.63,169.33,36.08,0,132.04,54.46,186.5,77.57,1,0,5.0,5.48,10.48,-0.48,0,7.5,4.52,12.02,2.98,1,0,0
2020,9,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,83.14,63.82,146.96,19.31,0,122.25,59.42,181.67,62.83,1,0,3.33,5.16,8.5,-1.83,0,6.67,4.92,11.59,1.74,1,0,0
2020,10,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,61.65,48.12,109.77,13.52,0,111.52,61.45,172.96,50.07,1,0,1.67,4.08,5.75,-2.42,0,5.83,5.15,10.98,0.68,1,0,0
2020,11,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,42.0,0.0,42.0,42.0,0,101.73,62.47,164.2,39.27,0,0,0.0,0.0,0.0,0.0,0,5.0,5.22,10.22,-0.22,0,0,0
2020,12,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,42.0,0.0,42.0,42.0,0,91.95,61.8,153.75,30.14,0,0,0.0,0.0,0.0,0.0,0,4.17,5.15,9.32,-0.98,0,0,0
2021,1,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,42.0,0.0,42.0,42.0,0,82.14,59.36,141.49,22.78,0,0,0.0,0.0,0.0,0.0,0,3.33,4.92,8.26,-1.59,0,0,0
2021,2,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.0,42.0,0.0,42.0,42.0,0,72.35,54.98,127.33,17.37,0,0,0.0,0.0,0.0,0.0,0,2.5,4.52,7.02,-2.02,0,0,0
2021,3,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.11,42.02,0.04,42.06,41.97,1,62.58,48.09,110.67,14.49,0,0,0.0,0.0,0.0,0.0,0,1.67,3.89,5.56,-2.23,0,0,0
2021,4,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.1,42.04,0.05,42.09,41.98,1,51.84,34.02,85.86,17.82,0,0,0.0,0.0,0.0,0.0,0,0.83,2.89,3.72,-2.05,0,0,0
2021,5,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,42.11,42.05,0.06,42.11,41.99,0,42.03,0.05,42.07,41.98,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2021,6,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,42.24,0.43,42.66,41.81,1,42.12,0.31,42.43,41.81,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2021,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,42.42,0.53,42.95,41.89,1,42.21,0.42,42.63,41.79,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2021,8,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.21,42.62,0.57,43.19,42.06,1,42.31,0.5,42.81,41.81,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2021,9,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,42.79,0.53,43.32,42.26,0,42.4,0.54,42.94,41.86,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2021,10,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,42.95,0.42,43.37,42.54,0,42.49,0.56,43.05,41.94,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2021,11,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.11,43.12,0.04,43.16,43.08,0,42.59,0.56,43.15,42.03,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2021,12,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.12,0.04,43.16,43.08,0,42.68,0.54,43.22,42.13,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,1,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.12,0.04,43.16,43.08,0,42.77,0.51,43.28,42.26,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,2,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.11,43.1,0.01,43.11,43.1,1,42.86,0.46,43.32,42.41,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,3,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.01,43.11,43.1,0,42.94,0.39,43.34,42.55,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,4,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.01,43.11,43.1,0,43.03,0.29,43.32,42.74,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,5,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.0,43.11,43.1,0,43.11,0.03,43.14,43.08,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,6,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.0,43.11,43.1,0,43.11,0.03,43.14,43.08,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.0,43.11,43.1,0,43.11,0.03,43.14,43.08,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,8,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.1,43.1,0.0,43.1,43.1,0,43.1,0.0,43.11,43.1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2022,9,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.0,43.08,0.04,43.12,43.04,1,43.09,0.03,43.12,43.06,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2022,10,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.0,43.07,0.05,43.12,43.02,1,43.08,0.04,43.12,43.05,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2022,11,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.82,43.19,0.31,43.5,42.87,1,43.14,0.22,43.36,42.93,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2022,12,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.0,43.17,0.32,43.49,42.85,0,43.14,0.22,43.36,42.92,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,1,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,43.2,43.19,0.32,43.51,42.87,0,43.14,0.22,43.36,42.92,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,2,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,43.72,1.3,45.02,42.42,1,43.41,0.94,44.35,42.47,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2023,3,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,44.27,1.6,45.87,42.67,1,43.68,1.24,44.92,42.43,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2023,4,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,44.82,1.64,46.46,43.18,0,43.94,1.44,45.38,42.51,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,5,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,45.23,1.65,46.89,43.58,0,44.21,1.56,45.77,42.65,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,6,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,45.78,1.27,47.05,44.52,0,44.48,1.62,46.1,42.85,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.3,46.3,0.0,46.3,46.3,0,44.74,1.64,46.38,43.1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,8,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,46.44,46.32,0.06,46.38,46.27,1,45.02,1.62,46.64,43.4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,9,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,46.71,0.94,47.65,45.77,1,45.49,1.79,47.28,43.7,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2023,10,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,47.1,1.18,48.28,45.92,1,45.96,1.81,47.77,44.15,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2023,11,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,47.48,1.25,48.73,46.24,0,46.36,1.82,48.18,44.53,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2023,12,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,47.87,1.16,49.03,46.71,0,46.83,1.59,48.42,45.24,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2024,1,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,48.26,0.89,49.15,47.37,0,47.28,1.18,48.46,46.09,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2024,2,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,48.62,0.0,48.62,48.62,0,47.47,1.2,48.67,46.27,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2024,3,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.62,48.62,0.0,48.62,48.62,0,47.66,1.18,48.85,46.48,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2024,4,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,50.3,48.9,0.69,49.59,48.21,1,48.0,1.32,49.32,46.68,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2024,5,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,48.92,48.95,0.67,49.62,48.28,0,48.22,1.22,49.44,46.99,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
2024,6,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,53.42,49.75,1.91,51.66,47.84,1,48.81,1.8,50.61,47.01,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2024,7,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,0,0,0,53.42,50.55,2.31,52.86,48.24,1,49.4,2.05,51.46,47.35,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1
2007,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,15,121.6,121.6,,,,0,121.6,,,,0,0,15.0,,,,0,15.0,,,,0,0,0
2007,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,12,88.6,105.1,23.33,128.43,81.77,0,105.1,23.33,128.43,81.77,0,0,13.5,2.12,15.62,11.38,0,13.5,2.12,15.62,11.38,0,0,0
2007,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,10,66.8,92.33,27.59,119.92,64.74,0,92.33,27.59,119.92,64.74,0,0,12.33,2.52,14.85,9.82,0,12.33,2.52,14.85,9.82,0,0,0
2007,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,48,498.76,193.94,204.46,398.4,-10.52,1,193.94,204.46,398.4,-10.52,1,1,21.25,17.95,39.2,3.3,1,21.25,17.95,39.2,3.3,1,1,1
2007,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,46,476.12,250.38,217.43,467.81,32.94,1,250.38,217.43,467.81,32.94,1,1,26.2,19.08,45.28,7.12,1,26.2,19.08,45.28,7.12,1,1,1
2007,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,52,544.04,299.32,228.46,527.78,70.86,1,299.32,228.46,527.78,70.86,1,1,30.5,20.06,50.56,10.44,1,30.5,20.06,50.56,10.44,1,1,1
2007,7,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,92,996.84,445.19,343.0,788.2,102.19,1,398.97,336.16,735.12,62.81,1,1,43.33,30.22,73.55,13.12,1,39.29,29.59,68.88,9.7,1,1,1
2007,8,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,114,1245.88,638.07,419.28,1057.35,218.79,1,504.83,431.87,936.7,72.96,1,1,60.33,37.0,97.33,23.34,1,48.62,38.06,86.68,10.57,1,1,1
2007,9,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,25,238.4,666.67,376.15,1042.83,290.52,1,475.23,413.63,888.86,61.6,0,0,62.83,33.23,96.06,29.6,1,46.0,36.46,82.46,9.54,0,0,0
2007,10,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,110,1200.6,783.65,420.06,1203.7,363.59,0,547.76,452.43,1000.2,95.33,1,0,73.17,37.11,110.27,36.06,0,52.4,39.89,92.29,12.51,1,0,0
2007,11,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,68,725.16,825.15,395.16,1220.31,430.0,0,563.89,432.54,996.43,131.36,0,0,76.83,34.91,111.74,41.93,0,53.82,38.13,91.95,15.68,0,0,0
2007,12,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,69,736.48,857.23,375.08,1232.3,482.15,0,578.27,415.4,993.68,162.87,0,0,79.67,33.13,112.8,46.53,0,55.08,36.62,91.71,18.46,0,0,0
2008,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,10,68.6,702.52,482.13,1184.65,220.39,1,573.86,420.95,994.8,152.91,1,1,66.0,42.59,108.59,23.41,1,54.67,37.14,91.81,17.52,1,1,1
2008,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,22,204.44,528.95,432.28,961.23,96.67,0,583.51,409.99,993.5,173.52,0,0,50.67,38.19,88.85,12.48,0,55.5,36.2,91.7,19.3,0,0,0
2008,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,35,353.5,548.13,419.16,967.29,128.97,0,607.4,384.72,992.12,222.68,0,0,52.33,37.04,89.38,15.29,0,57.58,34.0,91.58,23.59,0,0,0
2008,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,47,515.86,434.01,274.1,708.11,159.9,0,608.83,384.31,993.14,224.52,0,0,41.83,24.09,65.93,17.74,0,57.5,34.02,91.52,23.48,0,0,0
2008,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,50,551.8,405.11,244.85,649.96,160.26,0,615.13,382.55,997.69,232.58,0,0,38.83,21.12,59.96,17.71,0,57.83,33.92,91.75,23.91,0,0,0
2008,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,52,544.04,373.04,201.54,574.58,171.5,0,615.13,382.55,997.69,232.58,0,0,36.0,17.01,53.01,18.99,0,57.83,33.92,91.75,23.91,0,0,0
2008,7,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,80,911.2,513.47,237.36,750.83,276.12,1,608.0,375.52,983.52,232.48,0,0,47.67,19.44,67.11,28.23,1,56.83,32.98,89.82,23.85,0,0,0
2008,8,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,68,767.44,607.31,198.93,806.23,408.38,0,568.13,323.42,891.55,244.71,0,0,55.33,16.07,71.4,39.26,0,53.0,28.04,81.04,24.96,0,0,0
2008,9,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,104,1198.72,748.18,269.87,1018.04,478.31,1,648.15,351.97,1000.12,296.19,1,1,66.83,22.15,88.98,44.68,1,59.58,30.07,89.65,29.52,1,1,1
2008,10,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,72,815.36,798.09,244.84,1042.93,553.25,0,616.05,312.33,928.38,303.72,0,0,71.0,19.91,90.91,51.09,0,56.42,26.0,82.42,30.42,0,0,0
2008,11,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,61,683.58,820.06,223.29,1043.35,596.77,0,612.58,311.24,923.83,301.34,0,0,72.83,18.0,90.84,54.83,0,55.83,25.8,81.63,30.04,0,0,0
2008,12,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,48,527.84,817.36,227.36,1044.71,590.0,1,595.2,309.51,904.71,285.68,0,0,72.17,18.98,91.14,53.19,1,54.08,25.53,79.62,28.55,0,0,0
2009,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,33,348.14,723.51,288.78,1012.3,434.73,1,618.49,274.86,893.35,343.64,0,0,64.33,24.11,88.44,40.23,1,56.0,22.62,78.62,33.38,1,1,1
2009,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,27,276.26,641.65,339.08,980.73,302.57,1,624.48,265.65,890.13,358.83,1,1,57.5,28.3,85.8,29.2,1,56.42,21.97,78.39,34.44,1,1,1
2009,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,43,467.94,519.85,202.84,722.69,317.02,0,634.02,256.95,890.96,377.07,0,0,47.33,16.93,64.26,30.4,0,57.08,21.38,78.46,35.71,0,0,0
2009,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,42,484.88,464.77,142.41,607.19,322.36,0,631.43,258.4,889.83,373.04,0,0,42.33,11.86,54.19,30.47,0,56.67,21.64,78.31,35.03,0,0,0
2009,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,53,625.02,455.01,125.41,580.42,329.6,1,637.54,257.21,894.74,380.33,0,0,41.0,9.57,50.57,31.43,1,56.92,21.57,78.49,35.34,0,0,0
2009,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,451,534,55,650.5,475.46,147.68,623.13,327.78,1,646.41,255.52,901.93,390.89,0,0,42.17,10.93,53.09,31.24,1,57.17,21.53,78.69,35.64,0,0,0
2010,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,24,255.56,460.03,167.19,627.22,292.84,1,591.77,263.72,855.49,328.05,1,1,40.67,12.88,53.55,27.79,1,52.5,22.19,74.69,30.31,1,1,1
2010,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,24,255.56,456.58,171.89,628.46,284.69,1,549.11,273.92,823.03,275.19,1,1,40.17,13.56,53.72,26.61,1,48.83,23.01,71.85,25.82,1,1,1
2010,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,30,332.6,434.02,178.84,612.86,255.18,0,476.94,187.74,664.68,289.19,0,0,38.0,14.04,52.04,23.96,0,42.67,15.61,58.28,27.06,0,0,0
2010,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,85,1076.4,532.61,319.89,852.5,212.71,1,498.69,238.72,737.41,259.97,1,1,45.17,23.96,69.13,21.2,1,43.75,18.09,61.84,25.66,1,1,1
2010,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,100,1275.6,641.04,443.76,1084.8,197.28,1,548.02,325.73,873.75,222.3,1,1,53.0,33.01,86.01,19.99,1,47.0,24.0,71.0,23.0,1,1,1
2010,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,98,1276.33,745.34,514.36,1259.71,230.98,1,610.4,387.35,997.75,223.05,1,1,60.17,37.84,98.01,22.32,0,51.17,28.17,79.34,23.0,1,0,1
2010,7,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,130,1674.0,981.75,567.46,1549.21,414.29,1,720.89,483.02,1203.91,237.87,1,1,77.83,42.09,119.92,35.75,1,59.25,35.46,94.71,23.79,1,1,1
2010,8,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,99,1279.06,1152.33,446.43,1598.76,705.9,0,804.45,485.84,1290.29,318.61,0,0,90.33,33.07,123.41,57.26,0,65.25,35.6,100.85,29.65,0,0,0
2010,9,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,95,1209.2,1298.43,199.85,1498.28,1098.58,0,866.23,486.29,1352.51,379.94,0,0,101.17,15.14,116.31,86.02,0,69.58,35.81,105.39,33.78,0,0,0
2010,10,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,57,704.56,1236.46,309.85,1546.31,926.61,1,884.53,474.62,1359.15,409.91,0,0,96.5,23.26,119.76,73.24,1,70.83,35.01,105.84,35.82,0,0,0
2010,11,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,64,797.52,1156.78,355.83,1512.61,800.95,1,898.91,468.62,1367.53,430.29,0,0,90.5,26.58,117.08,63.92,0,71.75,34.64,106.39,37.11,0,0,0
